Date_of_journey,Flight_code,Source_ID,Destination_ID,Total_stops,Departure_Time,Arrival_Time,Duration_in_mins,Business,Economy,First,Premium_Economy
02-03-2023,I5-1229,35141,26496,1-stop,19:40,07:25,705,0,6578,0,0
02-03-2023,I5-1229,35141,26555,1-stop,19:40,01:25,345,0,8457,0,0
02-03-2023,I5-1229,35141,26555,1-stop,19:40,08:55,795,0,8457,0,0
02-03-2023,I5-1229,35141,26618,1-stop,19:40,06:10,630,0,4688,0,0
02-03-2023,I5-1229,35141,26618,1-stop,19:40,08:35,775,0,4688,0,0
02-03-2023,I5-1229,35141,35145,non-stop,19:40,20:50,70,0,5001,0,0
02-03-2023,I5-1426,35145,26496,2+-stop,12:45,21:25,520,0,9414,0,0
02-03-2023,I5-1426,35145,26555,1-stop,12:45,20:05,440,0,5658,0,0
02-03-2023,I5-1426,35145,26555,1-stop,12:45,23:05,620,0,10920,0,0
02-03-2023,I5-1451,35145,26618,non-stop,05:10,06:10,60,0,1918,0,0
02-03-2023,I5-1451,35145,35141,1-stop,05:10,10:35,325,0,4293,0,0
02-03-2023,I5-1452,26618,26434,1-stop,06:45,19:00,735,0,3427,0,0
02-03-2023,I5-1452,26618,26434,1-stop,06:45,21:00,855,0,3427,0,0
02-03-2023,I5-1452,26618,26496,1-stop,06:45,15:35,530,0,8023,0,0
02-03-2023,I5-1452,26618,26496,1-stop,06:45,19:45,780,0,6358,0,0
02-03-2023,I5-1452,26618,26555,1-stop,06:45,14:20,455,0,6077,0,0
02-03-2023,I5-1452,26618,35141,1-stop,06:45,14:05,440,0,3541,0,0
02-03-2023,I5-1452,26618,35141,1-stop,06:45,16:50,605,0,3541,0,0
02-03-2023,I5-1452,26618,35141,1-stop,06:45,17:20,635,0,3541,0,0
02-03-2023,I5-1452,26618,35145,non-stop,06:45,07:50,65,0,1938,0,0
02-03-2023,I5-1452,35145,26555,1-stop,08:50,20:45,715,0,5424,0,0
02-03-2023,I5-1453,35145,26434,1-stop,13:00,02:20,800,0,8315,0,0
02-03-2023,I5-1453,35145,26555,1-stop,13:00,01:45,765,0,8693,0,0
02-03-2023,I5-1453,35145,26555,1-stop,13:00,19:10,370,0,8693,0,0
02-03-2023,I5-1453,35145,26555,1-stop,13:00,22:15,555,0,12412,0,0
02-03-2023,I5-1453,35145,35141,1-stop,13:00,20:25,445,0,8073,0,0
02-03-2023,I5-1453,35145,35141,1-stop,13:00,21:05,485,0,8073,0,0
02-03-2023,I5-1455,35145,26496,1-stop,16:35,21:25,290,0,6813,0,0
02-03-2023,I5-1455,35145,26555,1-stop,16:35,00:55,500,0,5658,0,0
02-03-2023,I5-1518,35141,26496,1-stop,21:00,02:00,300,0,6578,0,0
02-03-2023,I5-1518,35141,26496,1-stop,21:00,07:25,625,0,6578,0,0
02-03-2023,I5-1518,35141,26555,1-stop,21:00,08:55,715,0,7354,0,0
02-03-2023,I5-1518,35141,26618,1-stop,21:00,06:10,550,0,3061,0,0
02-03-2023,I5-1518,35141,26618,1-stop,21:00,08:35,695,0,3061,0,0
02-03-2023,I5-1518,35141,35145,non-stop,21:00,22:10,70,0,3199,0,0
02-03-2023,I5-1528,35145,26555,non-stop,06:05,08:55,170,0,6068,0,0
02-03-2023,I5-1533,35145,26496,non-stop,05:10,07:25,135,0,7261,0,0
02-03-2023,I5-1536,26496,26434,1-stop,08:30,00:40,970,0,7241,0,0
02-03-2023,I5-1536,26496,26434,1-stop,08:30,19:00,630,0,7241,0,0
02-03-2023,I5-1536,26496,26434,1-stop,08:30,21:00,750,0,7241,0,0
02-03-2023,I5-1536,26496,26618,1-stop,08:30,17:05,515,0,6508,0,0
02-03-2023,I5-1536,26496,35141,1-stop,08:30,14:05,335,0,6508,0,0
02-03-2023,I5-1536,26496,35141,1-stop,08:30,16:50,500,0,6508,0,0
02-03-2023,I5-1536,26496,35141,1-stop,08:30,17:20,530,0,6508,0,0
02-03-2023,I5-1536,26496,35145,non-stop,08:30,11:10,160,0,7555,0,0
02-03-2023,I5-1543,35141,26434,1-stop,14:20,00:40,620,0,4573,0,0
02-03-2023,I5-1543,35141,26434,1-stop,14:20,19:00,280,0,4573,0,0
02-03-2023,I5-1543,35141,26434,1-stop,14:20,21:00,400,0,4573,0,0
02-03-2023,I5-1543,35141,26496,1-stop,14:20,01:10,650,0,6578,0,0
02-03-2023,I5-1543,35141,26496,1-stop,14:20,02:00,700,0,6578,0,0
02-03-2023,I5-1543,35141,26496,1-stop,14:20,19:45,325,0,6578,0,0
02-03-2023,I5-1543,35141,26555,1-stop,14:20,01:25,665,0,6868,0,0
02-03-2023,I5-1543,35141,26555,1-stop,14:20,20:45,385,0,6368,0,0
02-03-2023,I5-1543,35141,35145,non-stop,14:20,15:30,70,0,3845,0,0
02-03-2023,I5-1562,35145,26496,1-stop,11:55,15:35,220,0,7265,0,0
02-03-2023,I5-1562,35145,26496,1-stop,11:55,21:25,570,0,6813,0,0
02-03-2023,I5-1563,26496,26434,2+-stop,16:10,00:40,510,0,9227,0,0
02-03-2023,I5-1563,26496,26555,1-stop,16:10,00:55,525,0,6788,0,0
02-03-2023,I5-1563,26496,26618,2+-stop,16:10,06:10,840,0,8206,0,0
02-03-2023,I5-1563,26496,26618,2+-stop,16:10,08:35,985,0,8206,0,0
02-03-2023,I5-1563,26496,35141,2+-stop,16:10,08:45,995,0,9541,0,0
02-03-2023,I5-1563,26496,35141,2+-stop,16:10,10:35,1105,0,9762,0,0
02-03-2023,I5-1563,26496,35145,1-stop,16:10,19:50,220,0,7558,0,0
02-03-2023,I5-1563,26496,35145,1-stop,16:10,21:05,295,0,6195,0,0
02-03-2023,I5-1567,35145,26496,1-stop,06:50,15:35,525,0,6813,0,0
02-03-2023,I5-1567,35145,26496,1-stop,06:50,21:25,875,0,6813,0,0
02-03-2023,I5-1567,35145,26555,1-stop,06:50,16:20,570,0,5424,0,0
02-03-2023,I5-1569,26434,26496,1-stop,19:40,01:10,330,0,6677,0,0
02-03-2023,I5-1569,26434,26496,1-stop,19:40,02:00,380,0,6677,0,0
02-03-2023,I5-1569,26434,26496,1-stop,19:40,07:25,705,0,6677,0,0
02-03-2023,I5-1569,26434,26555,1-stop,19:40,01:25,345,0,6468,0,0
02-03-2023,I5-1569,26434,26555,1-stop,19:40,08:55,795,0,7308,0,0
02-03-2023,I5-1569,26434,26618,1-stop,19:40,06:10,630,0,4041,0,0
02-03-2023,I5-1569,26434,26618,1-stop,19:40,08:35,775,0,4041,0,0
02-03-2023,I5-1569,26434,35141,1-stop,19:40,08:45,785,0,3780,0,0
02-03-2023,I5-1569,26434,35141,1-stop,19:40,10:35,895,0,8013,0,0
02-03-2023,I5-1569,26434,35145,non-stop,19:40,21:40,120,0,2851,0,0
02-03-2023,I5-1574,35145,26434,1-stop,04:10,14:05,595,0,3893,0,0
02-03-2023,I5-1574,35145,26555,1-stop,04:10,10:45,395,0,6400,0,0
02-03-2023,I5-1576,35141,26555,1-stop,09:20,23:05,825,0,6368,0,0
02-03-2023,I5-1576,35145,26496,1-stop,07:40,13:00,320,0,6813,0,0
02-03-2023,I5-1576,35145,35141,non-stop,07:40,08:45,65,0,3253,0,0
02-03-2023,I5-1621,35145,26555,1-stop,05:05,12:40,455,0,5424,0,0
02-03-2023,I5-1621,35145,26555,1-stop,05:05,14:30,565,0,5424,0,0
02-03-2023,I5-1622,35145,26555,1-stop,10:50,21:45,655,0,13860,0,0
02-03-2023,I5-1731,35145,26555,non-stop,17:55,20:45,170,0,5685,0,0
02-03-2023,I5-1732,26555,26618,1-stop,21:20,06:10,530,0,6418,0,0
02-03-2023,I5-1732,26555,26618,1-stop,21:20,08:35,675,0,6418,0,0
02-03-2023,I5-1732,26555,35141,1-stop,21:20,08:45,685,0,5955,0,0
02-03-2023,I5-1732,26555,35141,1-stop,21:20,10:35,795,0,12388,0,0
02-03-2023,I5-1732,26555,35145,non-stop,21:20,23:55,155,0,7226,0,0
02-03-2023,I5-1780,35145,26496,1-stop,05:25,11:35,370,0,8419,0,0
02-03-2023,I5-1780,35145,26555,1-stop,05:25,14:30,545,0,7883,0,0
02-03-2023,I5-1781,35145,26555,1-stop,12:15,19:45,450,0,5658,0,0
02-03-2023,I5-1782,35145,26434,non-stop,19:20,21:00,100,0,2941,0,0
02-03-2023,I5-1784,26434,26496,1-stop,21:50,07:25,575,0,6677,0,0
02-03-2023,I5-1784,26434,26555,1-stop,21:50,08:55,665,0,7308,0,0
02-03-2023,I5-1784,26434,26555,1-stop,21:50,14:20,990,0,5959,0,0
02-03-2023,I5-1784,26434,26618,1-stop,21:50,06:10,500,0,4041,0,0
02-03-2023,I5-1784,26434,26618,1-stop,21:50,08:35,645,0,4041,0,0
02-03-2023,I5-1784,26434,35141,1-stop,21:50,08:45,655,0,3780,0,0
02-03-2023,I5-1784,26434,35141,1-stop,21:50,10:35,765,0,8013,0,0
02-03-2023,I5-1784,26434,35145,non-stop,21:50,23:50,120,0,2851,0,0
02-03-2023,I5-1981,35145,26555,1-stop,05:05,11:45,400,0,7883,0,0
02-03-2023,I5-1982,35145,26555,1-stop,08:25,15:55,450,0,7094,0,0
02-03-2023,I5-1982,35145,26555,1-stop,08:25,21:10,765,0,7094,0,0
02-03-2023,I5-1983,35141,35145,1-stop,17:25,07:05,820,0,6939,0,0
02-03-2023,I5-1983,35145,26434,2+-stop,15:40,02:20,640,0,7877,0,0
02-03-2023,I5-1983,35145,26434,2+-stop,15:40,06:55,915,0,7877,0,0
02-03-2023,I5-1983,35145,26555,2+-stop,15:40,01:45,605,0,11349,0,0
02-03-2023,I5-1983,35145,35141,non-stop,15:40,16:50,70,0,3640,0,0
02-03-2023,I5-2461,35145,26618,non-stop,16:05,17:05,60,0,1918,0,0
02-03-2023,I5-2472,35145,26496,1-stop,06:50,12:35,345,0,6813,0,0
02-03-2023,I5-2472,35145,26555,1-stop,06:50,19:30,760,0,5424,0,0
02-03-2023,I5-319,26496,26555,2+-stop,13:20,00:55,695,0,6478,0,0
02-03-2023,I5-319,26496,26555,2+-stop,13:20,01:35,735,0,6407,0,0
02-03-2023,I5-319,26496,26555,2+-stop,13:20,03:55,875,0,12334,0,0
02-03-2023,I5-319,26496,35145,1-stop,13:20,00:40,680,0,9311,0,0
02-03-2023,I5-319,26496,35145,1-stop,13:20,19:50,390,0,6195,0,0
02-03-2023,I5-319,26496,35145,1-stop,13:20,20:45,445,0,10086,0,0
02-03-2023,I5-319,26496,35145,1-stop,13:20,21:05,465,0,6195,0,0
02-03-2023,I5-330,26555,26618,2+-stop,23:05,08:35,570,0,11492,0,0
02-03-2023,I5-330,26555,35141,2+-stop,23:05,10:35,690,0,12683,0,0
02-03-2023,I5-330,26555,35145,1-stop,23:05,06:55,470,0,5901,0,0
02-03-2023,I5-331,26434,26555,1-stop,03:55,10:45,410,0,8946,0,0
02-03-2023,I5-331,26434,26555,1-stop,03:55,19:10,915,0,10379,0,0
02-03-2023,I5-331,26434,35145,1-stop,03:55,08:20,265,0,5675,0,0
02-03-2023,I5-331,26434,35145,1-stop,03:55,16:00,725,0,6594,0,0
02-03-2023,I5-334,35145,26434,non-stop,22:50,00:40,110,0,2941,0,0
02-03-2023,I5-335,26434,26555,1-stop,07:35,14:30,415,0,5959,0,0
02-03-2023,I5-335,26434,26555,1-stop,07:35,19:45,730,0,5959,0,0
02-03-2023,I5-338,26434,26496,1-stop,20:35,02:00,325,0,6677,0,0
02-03-2023,I5-338,26434,26496,1-stop,20:35,07:25,650,0,6677,0,0
02-03-2023,I5-338,26434,26555,1-stop,20:35,08:55,740,0,7308,0,0
02-03-2023,I5-338,26434,26618,1-stop,20:35,06:10,575,0,4041,0,0
02-03-2023,I5-338,26434,26618,1-stop,20:35,08:35,720,0,4041,0,0
02-03-2023,I5-338,26434,35141,1-stop,20:35,08:45,730,0,3780,0,0
02-03-2023,I5-338,26434,35141,1-stop,20:35,10:35,840,0,8013,0,0
02-03-2023,I5-338,26434,35145,non-stop,20:35,22:15,100,0,2851,0,0
02-03-2023,I5-386,35145,26555,1-stop,03:30,08:50,320,0,5424,0,0
02-03-2023,I5-492,26434,26555,1-stop,15:15,23:05,470,0,4546,0,0
02-03-2023,I5-517,26496,26618,1-stop,07:30,12:25,295,0,6508,0,0
02-03-2023,I5-517,26496,35141,non-stop,07:30,09:50,140,0,6505,0,0
02-03-2023,I5-517,26496,35145,1-stop,07:30,13:50,380,0,8085,0,0
02-03-2023,I5-517,26496,35145,1-stop,07:30,15:30,480,0,6195,0,0
02-03-2023,I5-517,26496,35145,1-stop,07:30,20:50,800,0,6195,0,0
02-03-2023,I5-517,26496,35145,1-stop,07:30,22:10,880,0,6195,0,0
02-03-2023,I5-517,26496,35145,1-stop,07:30,23:15,945,0,6195,0,0
02-03-2023,I5-541,26496,26555,1-stop,05:25,16:20,655,0,6788,0,0
02-03-2023,I5-541,26496,35145,1-stop,05:25,11:20,355,0,6195,0,0
02-03-2023,I5-541,26496,35145,1-stop,05:25,19:50,865,0,6195,0,0
02-03-2023,I5-548,26555,26434,1-stop,07:10,19:55,765,0,4827,0,0
02-03-2023,I5-548,26555,35145,1-stop,07:10,12:10,300,0,5167,0,0
02-03-2023,I5-549,26555,35145,1-stop,15:05,21:55,410,0,7875,0,0
02-03-2023,I5-549,26555,35145,1-stop,15:05,23:55,530,0,7875,0,0
02-03-2023,I5-552,26555,35145,1-stop,10:55,19:50,535,0,5167,0,0
02-03-2023,I5-552,26555,35145,1-stop,10:55,21:05,610,0,5167,0,0
02-03-2023,I5-554,26496,26618,1-stop,20:15,06:10,595,0,6508,0,0
02-03-2023,I5-554,26496,26618,1-stop,20:15,08:35,740,0,6508,0,0
02-03-2023,I5-554,26496,35141,1-stop,20:15,08:45,750,0,6508,0,0
02-03-2023,I5-554,26496,35141,1-stop,20:15,10:35,860,0,9762,0,0
02-03-2023,I5-554,26496,35145,non-stop,20:15,22:55,160,0,7555,0,0
02-03-2023,I5-558,35145,26496,non-stop,23:30,02:00,150,0,7261,0,0
02-03-2023,I5-560,26555,26434,1-stop,20:25,10:50,865,0,4827,0,0
02-03-2023,I5-582,26496,26555,1-stop,08:45,14:30,345,0,7423,0,0
02-03-2023,I5-582,26496,35145,1-stop,08:45,18:10,565,0,8292,0,0
02-03-2023,I5-583,26496,26555,2+-stop,12:10,21:10,540,0,10869,0,0
02-03-2023,I5-587,35141,26496,non-stop,10:50,13:00,130,0,6365,0,0
02-03-2023,I5-588,26496,26434,1-stop,14:05,00:40,635,0,7241,0,0
02-03-2023,I5-588,26496,26434,1-stop,14:05,21:00,415,0,7241,0,0
02-03-2023,I5-588,26496,35145,non-stop,14:05,16:30,145,0,7555,0,0
02-03-2023,I5-592,35145,26496,non-stop,17:15,19:45,150,0,7261,0,0
02-03-2023,I5-611,35145,26618,non-stop,07:35,08:35,60,0,1918,0,0
02-03-2023,I5-611,35145,35141,1-stop,07:35,10:35,180,0,3905,0,0
02-03-2023,I5-612,26618,35141,1-stop,12:55,16:50,235,0,3541,0,0
02-03-2023,I5-612,26618,35141,1-stop,12:55,17:20,265,0,3541,0,0
02-03-2023,I5-612,35141,26434,2+-stop,11:10,00:40,810,0,4672,0,0
02-03-2023,I5-612,35141,26434,2+-stop,11:10,19:00,470,0,5076,0,0
02-03-2023,I5-612,35141,26434,2+-stop,11:10,21:00,590,0,4672,0,0
02-03-2023,I5-612,35141,26496,2+-stop,11:10,01:10,840,0,8994,0,0
02-03-2023,I5-612,35141,26496,2+-stop,11:10,02:00,890,0,5965,0,0
02-03-2023,I5-612,35141,26496,2+-stop,11:10,19:45,515,0,8994,0,0
02-03-2023,I5-612,35141,26555,2+-stop,11:10,01:25,855,0,9384,0,0
02-03-2023,I5-612,35141,26555,2+-stop,11:10,20:45,575,0,7418,0,0
02-03-2023,I5-612,35141,26618,non-stop,11:10,12:25,75,0,4683,0,0
02-03-2023,I5-612,35141,35145,1-stop,11:10,13:50,160,0,4058,0,0
02-03-2023,I5-612,35141,35145,1-stop,11:10,23:00,710,0,4488,0,0
02-03-2023,I5-613,35145,26434,non-stop,17:15,19:00,105,0,3343,0,0
02-03-2023,I5-634,26496,26434,1-stop,08:10,19:55,705,0,7241,0,0
02-03-2023,I5-634,26496,26555,1-stop,08:10,19:30,680,0,6788,0,0
02-03-2023,I5-634,26496,35145,1-stop,08:10,00:10,960,0,6195,0,0
02-03-2023,I5-634,26496,35145,1-stop,08:10,22:15,845,0,12815,0,0
02-03-2023,I5-670,26434,35145,1-stop,23:20,07:05,465,0,3702,0,0
02-03-2023,I5-670,26434,35145,1-stop,23:20,08:20,540,0,3702,0,0
02-03-2023,I5-710,26555,35145,1-stop,10:10,17:20,430,0,5167,0,0
02-03-2023,I5-711,26555,26434,2+-stop,05:45,21:00,915,0,11818,0,0
02-03-2023,I5-711,26555,35145,1-stop,05:45,12:25,400,0,5167,0,0
02-03-2023,I5-721,26555,26618,2+-stop,20:40,08:35,715,0,6418,0,0
02-03-2023,I5-721,26555,35141,2+-stop,20:40,10:35,835,0,8543,0,0
02-03-2023,I5-721,26555,35145,1-stop,20:40,06:55,615,0,5167,0,0
02-03-2023,I5-740,26555,26434,1-stop,08:10,00:40,990,0,4827,0,0
02-03-2023,I5-740,26555,26434,1-stop,08:10,19:00,650,0,4827,0,0
02-03-2023,I5-740,26555,26434,1-stop,08:10,21:00,770,0,4827,0,0
02-03-2023,I5-740,26555,26618,1-stop,08:10,17:05,535,0,6418,0,0
02-03-2023,I5-740,26555,35141,1-stop,08:10,14:05,355,0,5955,0,0
02-03-2023,I5-740,26555,35141,1-stop,08:10,16:50,520,0,5955,0,0
02-03-2023,I5-740,26555,35141,1-stop,08:10,17:20,550,0,5955,0,0
02-03-2023,I5-740,26555,35145,non-stop,08:10,10:55,165,0,5235,0,0
02-03-2023,I5-741,35145,26555,non-stop,11:30,14:20,170,0,6813,0,0
02-03-2023,I5-743,26555,26434,1-stop,04:55,10:50,355,0,4827,0,0
02-03-2023,I5-743,26555,26434,1-stop,04:55,19:35,880,0,4827,0,0
02-03-2023,I5-743,26555,35141,1-stop,04:55,13:45,530,0,5955,0,0
02-03-2023,I5-743,26555,35141,1-stop,04:55,19:05,850,0,5955,0,0
02-03-2023,I5-743,26555,35145,1-stop,04:55,13:40,525,0,5901,0,0
02-03-2023,I5-743,26555,35145,1-stop,04:55,15:30,635,0,6795,0,0
02-03-2023,I5-744,26555,35145,1-stop,08:20,14:15,355,0,5167,0,0
02-03-2023,I5-744,26555,35145,1-stop,08:20,17:20,540,0,5167,0,0
02-03-2023,I5-745,26555,26434,1-stop,13:15,02:20,785,0,7846,0,0
02-03-2023,I5-745,26555,26434,1-stop,13:15,19:55,400,0,4827,0,0
02-03-2023,I5-745,26555,35141,2+-stop,13:15,20:25,430,0,8247,0,0
02-03-2023,I5-745,26555,35141,2+-stop,13:15,21:05,470,0,8247,0,0
02-03-2023,I5-745,26555,35145,1-stop,13:15,00:10,655,0,5167,0,0
02-03-2023,I5-745,26555,35145,1-stop,13:15,22:10,535,0,10039,0,0
02-03-2023,I5-745,26555,35145,1-stop,13:15,22:15,540,0,10164,0,0
02-03-2023,I5-745,26555,35145,1-stop,13:15,23:15,600,0,10039,0,0
02-03-2023,I5-749,35145,26555,non-stop,22:40,01:25,165,0,7653,0,0
02-03-2023,I5-765,26434,26555,1-stop,14:45,19:30,285,0,4546,0,0
02-03-2023,I5-765,26434,26555,1-stop,14:45,22:15,450,0,4546,0,0
02-03-2023,I5-767,26555,35145,1-stop,09:30,18:10,520,0,7875,0,0
02-03-2023,I5-768,26555,35145,1-stop,15:05,00:40,575,0,5901,0,0
02-03-2023,I5-768,26555,35145,1-stop,15:05,20:45,340,0,5901,0,0
02-03-2023,I5-773,26555,26434,1-stop,20:00,02:20,380,0,6375,0,0
02-03-2023,I5-773,26555,26434,1-stop,20:00,06:55,655,0,6375,0,0
02-03-2023,I5-773,26555,35145,1-stop,20:00,07:05,665,0,5901,0,0
02-03-2023,I5-776,26555,35145,1-stop,16:55,00:30,455,0,5901,0,0
02-03-2023,I5-779,26555,26434,1-stop,05:00,14:05,545,0,12696,0,0
02-03-2023,I5-779,26555,35141,1-stop,05:00,20:25,925,0,11978,0,0
02-03-2023,I5-779,26555,35145,1-stop,05:00,16:00,660,0,12695,0,0
02-03-2023,I5-783,26555,26618,1-stop,07:15,21:40,865,0,7888,0,0
02-03-2023,I5-783,26555,35145,1-stop,07:15,15:05,470,0,5901,0,0
02-03-2023,I5-784,26555,35145,1-stop,16:30,00:10,460,0,5167,0,0
02-03-2023,I5-787,26555,26618,1-stop,06:05,21:40,935,0,7888,0,0
02-03-2023,I5-787,26555,35145,1-stop,06:05,15:05,540,0,5901,0,0
02-03-2023,I5-791,26555,35145,1-stop,04:55,13:30,515,0,7875,0,0
02-03-2023,I5-792,26555,26618,1-stop,12:20,21:40,560,0,7888,0,0
02-03-2023,I5-792,26555,35145,2+-stop,12:20,23:00,640,0,12246,0,0
02-03-2023,I5-798,26555,26434,1-stop,12:45,02:20,815,0,11206,0,0
02-03-2023,I5-798,26555,35141,1-stop,12:45,20:25,460,0,10418,0,0
02-03-2023,I5-798,26555,35141,1-stop,12:45,21:05,500,0,10418,0,0
02-03-2023,I5-798,26555,35145,2+-stop,12:45,22:10,565,0,13770,0,0
02-03-2023,I5-798,26555,35145,2+-stop,12:45,23:15,630,0,13770,0,0
02-03-2023,I5-818,35145,26434,1-stop,05:30,14:05,515,0,3893,0,0
02-03-2023,I5-818,35145,26555,1-stop,05:30,10:45,315,0,6400,0,0
02-03-2023,I5-819,35145,26555,1-stop,09:05,14:30,325,0,5424,0,0
02-03-2023,I5-819,35145,26555,1-stop,09:05,19:45,640,0,5424,0,0
02-03-2023,I5-820,35145,26555,1-stop,14:50,22:40,470,0,6400,0,0
02-03-2023,I5-821,26618,26496,1-stop,22:15,07:25,550,0,6358,0,0
02-03-2023,I5-821,26618,26555,1-stop,22:15,08:55,640,0,7334,0,0
02-03-2023,I5-821,26618,35141,1-stop,22:15,08:45,630,0,3541,0,0
02-03-2023,I5-821,26618,35145,non-stop,22:15,23:00,45,0,1938,0,0
02-03-2023,I5-857,26555,26434,1-stop,19:05,00:40,335,0,5291,0,0
02-03-2023,I5-857,26555,26618,1-stop,19:05,06:10,665,0,6418,0,0
02-03-2023,I5-857,26555,26618,1-stop,19:05,08:35,810,0,6418,0,0
02-03-2023,I5-857,26555,35141,1-stop,19:05,08:45,820,0,5955,0,0
02-03-2023,I5-857,26555,35141,1-stop,19:05,10:35,930,0,10753,0,0
02-03-2023,I5-857,26555,35145,non-stop,19:05,21:45,160,0,5591,0,0
02-03-2023,I5-942,35145,26555,1-stop,15:00,20:45,345,0,5658,0,0
02-03-2023,I5-972,35141,35145,1-stop,17:55,07:05,790,0,6039,0,0
02-03-2023,I5-972,35141,35145,1-stop,17:55,08:20,865,0,6039,0,0
02-03-2023,I5-972,35145,26434,2+-stop,16:10,02:20,610,0,7877,0,0
02-03-2023,I5-972,35145,26434,2+-stop,16:10,06:55,885,0,7877,0,0
02-03-2023,I5-972,35145,26555,2+-stop,16:10,01:45,575,0,11349,0,0
02-03-2023,I5-972,35145,35141,non-stop,16:10,17:20,70,0,3640,0,0
02-03-2023,I5-974,35141,26496,1-stop,21:45,07:25,580,0,6578,0,0
02-03-2023,I5-974,35141,26555,1-stop,21:45,08:55,670,0,7354,0,0
02-03-2023,I5-974,35141,26618,1-stop,21:45,06:10,505,0,3061,0,0
02-03-2023,I5-974,35141,26618,1-stop,21:45,08:35,650,0,3061,0,0
02-03-2023,I5-974,35141,35145,non-stop,21:45,23:15,90,0,3199,0,0
02-03-2023,I5-976,35145,26555,1-stop,21:15,01:35,260,0,5658,0,0
02-03-2023,I5-976,35145,26555,1-stop,21:15,03:55,400,0,5658,0,0
02-03-2023,I5-976,35145,26555,1-stop,21:15,08:50,695,0,5658,0,0
02-03-2023,I5-991,26496,26434,1-stop,16:00,00:40,520,0,7241,0,0
02-03-2023,I5-991,26496,26434,1-stop,16:00,21:00,300,0,7241,0,0
02-03-2023,I5-991,26496,26618,1-stop,16:00,06:10,850,0,6508,0,0
02-03-2023,I5-991,26496,35145,non-stop,16:00,18:25,145,0,7555,0,0
02-03-2023,I5-992,35145,26496,non-stop,22:40,01:10,150,0,7261,0,0
02-03-2023,QP-1101,26434,26431,non-stop,09:50,11:10,80,0,2943,0,0
02-03-2023,QP-1102,26431,26434,non-stop,11:50,13:15,85,0,2238,0,0
02-03-2023,QP-1103,26434,35145,non-stop,00:05,01:45,100,0,2502,0,0
02-03-2023,QP-1104,35145,26434,non-stop,11:45,13:30,105,0,2788,0,0
02-03-2023,QP-1105,26434,35145,non-stop,14:15,15:45,90,0,2502,0,0
02-03-2023,QP-1106,35145,26434,non-stop,16:35,18:20,105,0,2688,0,0
02-03-2023,QP-1107,26434,26431,non-stop,14:10,15:25,75,0,2893,0,0
02-03-2023,QP-1108,26431,26434,non-stop,16:05,17:25,80,0,3138,0,0
02-03-2023,QP-1109,35145,26434,non-stop,06:50,08:35,105,0,2863,0,0
02-03-2023,QP-1110,26434,35145,non-stop,09:20,11:05,105,0,3002,0,0
02-03-2023,QP-1113,26434,26431,non-stop,05:40,06:55,75,0,2893,0,0
02-03-2023,QP-1114,26431,26434,non-stop,07:35,08:55,80,0,2238,0,0
02-03-2023,QP-1115,26434,26618,non-stop,07:50,09:50,120,0,2884,0,0
02-03-2023,QP-1116,26618,26434,non-stop,10:30,12:35,125,0,3471,0,0
02-03-2023,QP-1127,26434,26555,non-stop,13:25,15:30,125,0,5939,0,0
02-03-2023,QP-1128,26555,26434,non-stop,16:10,18:20,130,0,5890,0,0
02-03-2023,QP-1304,26434,26618,non-stop,18:05,19:55,110,0,3184,0,0
02-03-2023,QP-1305,26618,26434,non-stop,20:50,22:50,120,0,2771,0,0
02-03-2023,QP-1306,26434,35145,non-stop,19:00,20:50,110,0,3002,0,0
02-03-2023,QP-1307,35145,26618,non-stop,15:30,16:30,60,0,1918,0,0
02-03-2023,QP-1310,26618,35145,non-stop,21:20,22:15,55,0,3138,0,0
02-03-2023,QP-1313,35145,26618,non-stop,12:00,13:10,70,0,1918,0,0
02-03-2023,QP-1315,26431,35145,non-stop,17:35,19:45,130,0,5703,0,0
02-03-2023,QP-1316,26618,35145,non-stop,14:00,14:50,50,0,2638,0,0
02-03-2023,QP-1319,35145,26618,non-stop,08:15,09:25,70,0,2468,0,0
02-03-2023,QP-1320,26618,35145,non-stop,10:10,11:20,70,0,1938,0,0
02-03-2023,QP-1321,35145,26618,non-stop,05:45,06:45,60,0,1918,0,0
02-03-2023,QP-1322,26618,35145,non-stop,07:30,08:25,55,0,4138,0,0
02-03-2023,QP-1326,26431,35145,non-stop,12:55,15:00,125,0,5703,0,0
02-03-2023,QP-1327,35145,26618,non-stop,20:50,21:50,60,0,2968,0,0
02-03-2023,QP-1328,26618,35145,non-stop,22:30,23:30,60,0,1938,0,0
02-03-2023,QP-1329,35145,26434,non-stop,20:30,22:20,110,0,2468,0,0
02-03-2023,QP-1332,26431,35145,non-stop,21:35,23:35,120,0,5653,0,0
02-03-2023,QP-1334,26555,26431,non-stop,19:10,20:55,105,0,4239,0,0
02-03-2023,QP-1335,26555,35145,non-stop,12:00,14:45,165,0,5179,0,0
02-03-2023,QP-1336,35145,26555,non-stop,15:40,18:25,165,0,5866,0,0
02-03-2023,QP-1340,35145,26434,non-stop,05:30,07:10,100,0,2863,0,0
02-03-2023,QP-1341,26434,35145,non-stop,20:25,22:05,100,0,3002,0,0
02-03-2023,QP-1342,26431,26555,non-stop,09:15,11:00,105,0,3588,0,0
02-03-2023,QP-1362,35145,26434,non-stop,10:15,12:20,125,0,2788,0,0
02-03-2023,QP-1363,26434,35145,non-stop,13:00,14:30,90,0,2702,0,0
